"","time","U","I","V"
"434",43.3,2.19255683040014e-30,29020.3513306395,1480667.7752034
"435",43.4,1.14292163334528e-30,29016.9956257976,1485738.63530535
"436",43.5,6.22378782506617e-31,29013.640308989,1490808.90892881
"437",43.6,4.20716087779933e-31,29010.2853801761,1495878.59613039
"438",43.7,2.83412251052648e-31,29006.9308393044,1500947.69699261
"439",43.8,1.70042336538333e-31,29003.5766863249,1506016.21158939
"440",43.9,9.36066848148849e-32,29000.222921194,1511084.13998672
"441",44,5.08854358541308e-32,28996.8695438596,1516151.48226338
"442",44.1,2.68585134969761e-32,28993.5165542827,1521218.23847825
"443",44.2,1.3794144704541e-32,28990.1639524204,1526284.40869612
