"","time","U","I","V"
"441",44,4.26959460364105e-06,29777.5390307376,4915.7032348603
"442",44.1,3.8080713564686e-06,29776.9190876073,4928.5659930853
"443",44.2,3.39541941683946e-06,29776.2991573349,4941.42848314694
"444",44.3,3.0265767549136e-06,29775.679239925,4954.29070505079
"445",44.4,2.69699332547224e-06,29775.0593353821,4967.15265880241
"446",44.5,2.40258060564718e-06,29774.4394437099,4980.01434440736
"447",44.6,2.13966596763e-06,29773.8195649119,4992.87576187121
"448",44.7,1.90495143736215e-06,29773.199698991,5005.73691119954
"449",44.8,1.69547643046838e-06,29772.5798459499,5018.59779239791
"450",44.9,1.50858409348994e-06,29771.9600057911,5031.4584054719
